X,Y,OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
-8377260.8938,4854872.5159,3709,3019379,Chester Av & Alfred Av,NOT AVAILABLE,20773,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9237810000001,-75.254215,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & ALFRED AVE,YEADON,PA,19050,Chester Av & Alfred Av - SEPTA
-8376873.3907,4855076.171,3710,3019380,Chester Av & Stetser Av,NOT AVAILABLE,20775,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9251840000001,-75.250734,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & STETSER AVE,YEADON,PA,19050,Chester Av & Stetser Av - SEPTA
-8376688.2664,4855150.7827,3711,3019381,Chester Av & Duncan Av,NOT AVAILABLE,20776,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9256980000001,-75.249071,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & DUNCAN AVE,YEADON,PA,19050,Chester Av & Duncan Av - SEPTA
-8376502.4742,4855216.395,3712,3019382,Chester Av & Yeadon Av,NOT AVAILABLE,20777,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9261500000001,-75.247402,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & YEADON AVE,YEADON,PA,19050,Chester Av & Yeadon Av - SEPTA
-8376381.5899,4855260.6937,3713,3019383,Chester Av & Church Ln,NOT AVAILABLE,20778,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9264551700001,-75.2463160779999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & CHURCH LN,YEADON,PA,19050,Chester Av & Church Ln - SEPTA
-8376214.9359,4855683.0966,3714,3019384,Chester Av & 65th St,NOT AVAILABLE,20779,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9293650000001,-75.2448189999999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 65TH ST,YEADON,PA,19050,Chester Av & 65th St - SEPTA
-8376045.5633,4855702.3313,3715,3019385,65th St & Cobbs Creek Pkwy,NOT AVAILABLE,20780,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9294975,-75.2432975,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,65TH ST & COBBS CREEK PKWY,PHILADELPHIA,PA,19142,65th St & Cobbs Creek Pkwy - SEPTA
-8375520.604,4855593.2128,3716,3019386,65th St & Chester Av,NOT AVAILABLE,20782,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.928745823,-75.2385817099999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,65TH ST & CHESTER AVE,PHILADELPHIA,PA,19142,65th St & Chester Av - SEPTA
-8374825.1121,4855941.6428,3717,3019387,Kingsessing Av & 61st St,NOT AVAILABLE,20784,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9311460000001,-75.232334,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,KINGSESSING AVE & 61ST ST,PHILADELPHIA,PA,19142,Kingsessing Av & 61st St - SEPTA
-8374993.9837,4855787.6176,3718,3019388,Kingsessing Av & 62nd St,NOT AVAILABLE,20785,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9300850000001,-75.233851,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,KINGSESSING AVE & 62ND ST,PHILADELPHIA,PA,19142,Kingsessing Av & 62nd St - SEPTA
-8374598.7897,4856145.9969,3719,3019389,Kingsessing Av & 60th St,NOT AVAILABLE,20786,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9325536640001,-75.230300912,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,KINGSESSING AVE & 60TH ST,PHILADELPHIA,PA,19142,Kingsessing Av & 60th St - SEPTA
-8374558.2793,4856474.8702,3720,3019390,Chester Av & 59th St,NOT AVAILABLE,20788,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9348190000001,-75.2299369999999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 59TH ST,PHILADELPHIA,PA,19143,Chester Av & 59th St - SEPTA
-8372928.7845,4857960.0149,3721,3019391,Chester Av & 48th St,NOT AVAILABLE,20789,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.945048,-75.215299,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 48TH ST,PHILADELPHIA,PA,19143,Chester Av & 48th St - SEPTA
-8372781.2862,4858093.7455,3722,3019392,Chester Av & 47th St,NOT AVAILABLE,20790,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.945969,-75.213974,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 47TH ST,PHILADELPHIA,PA,19143,Chester Av & 47th St - SEPTA
-8374251.1488,4856749.407,3723,3019393,Chester Av & 57th St,NOT AVAILABLE,20791,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9367100000001,-75.227178,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 57TH ST,PHILADELPHIA,PA,19143,Chester Av & 57th St - SEPTA
-8374081.2752,4856903.4472,3724,3019394,Chester Av & 56th St,NOT AVAILABLE,20792,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9377710000001,-75.225652,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 56TH ST,PHILADELPHIA,PA,19143,Chester Av & 56th St - SEPTA
-8373930.8826,4857041.0835,3725,3019395,Chester Av & 55th St,NOT AVAILABLE,20793,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.938719,-75.224301,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 55TH ST,PHILADELPHIA,PA,19143,Chester Av & 55th St - SEPTA
-8373779.8221,4857179.7382,3726,3019396,Chester Av & 54th St,NOT AVAILABLE,20794,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.939674,-75.222944,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 54TH ST,PHILADELPHIA,PA,19143,Chester Av & 54th St - SEPTA
-8373624.8653,4857320.5726,3727,3019397,Chester Av & 53rd St,NOT AVAILABLE,20795,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9406440000001,-75.221552,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 53RD ST,PHILADELPHIA,PA,19143,Chester Av & 53rd St - SEPTA
-8373472.2463,4857460.8282,3728,3019398,Chester Av & 52nd St,NOT AVAILABLE,20796,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.94161,-75.220181,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 52ND ST,PHILADELPHIA,PA,19143,Chester Av & 52nd St - SEPTA
-8373345.7874,4857578.2902,3729,3019399,Chester Av & 51st St,NOT AVAILABLE,20797,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.942419,-75.2190449999999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 51ST ST,PHILADELPHIA,PA,19143,Chester Av & 51st St - SEPTA
-8372636.9048,4858228.0586,3730,3019400,Chester Av & 46th St,NOT AVAILABLE,20799,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.946894,-75.212677,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 46TH ST,PHILADELPHIA,PA,19143,Chester Av & 46th St - SEPTA
-8372496.7536,4858355.6941,3731,3019401,Chester Av & 45th St,NOT AVAILABLE,20800,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.947773,-75.211418,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 45TH ST,PHILADELPHIA,PA,19104,Chester Av & 45th St - SEPTA
-8372233.483,4858448.0458,3732,3019402,Chester Av & 43rd St,NOT AVAILABLE,20801,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.948409,-75.209053,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 43RD ST,PHILADELPHIA,PA,19104,Chester Av & 43rd St - SEPTA
-8372012.8478,4858457.4843,3733,3019403,Chester Av & 42nd St,NOT AVAILABLE,20802,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.948474,-75.207071,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 42ND ST,PHILADELPHIA,PA,19104,Chester Av & 42nd St - SEPTA
-8371858.0024,4858463.583,3734,3019404,Chester Av & 41st St,NOT AVAILABLE,20803,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.948516,-75.20568,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 41ST ST,PHILADELPHIA,PA,19104,Chester Av & 41st St - SEPTA
-8374728.5925,4856314.1948,3735,3019405,Chester Av & 60th St,NOT AVAILABLE,20822,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.93371225,-75.23146695,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & 60TH ST,PHILADELPHIA,PA,19143,Chester Av & 60th St - SEPTA
-8375331.1454,4855473.3874,3736,3019406,Kingsessing Av & 65th St,NOT AVAILABLE,20826,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.92792038,-75.236879775,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,KINGSESSING AVE & 65TH ST,PHILADELPHIA,PA,19142,Kingsessing Av & 65th St - SEPTA
-8375877.7492,4855662.0474,3737,3019407,65th St & Windsor St,NOT AVAILABLE,20828,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.92922,-75.24179,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,65TH ST & WINDSOR ST,PHILADELPHIA,PA,19142,65th St & Windsor St - SEPTA
-8377478.4565,4854762.1302,3738,3019408,Chester Av & Cedar Av,NOT AVAILABLE,20836,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.92302053,-75.256169399,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,CHESTER AVE & CEDAR AVE,YEADON,PA,19050,Chester Av & Cedar Av - SEPTA
-8377617.1162,4854836.2272,3739,3019409,10th St & Mulberry Av,NOT AVAILABLE,20838,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.923531,-75.257415,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,10TH ST & MULBERRY AVE,DARBY,PA,19023,10th St & Mulberry Av - SEPTA
-8377737.4526,4854761.0372,3740,3019410,10th St & Wycombe Av,NOT AVAILABLE,20839,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.923013,-75.258496,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,10TH ST & WYCOMBE AVE,DARBY,PA,19023,10th St & Wycombe Av - SEPTA
-8377871.4813,4854680.6224,3741,3019411,10th St & Summit St,NOT AVAILABLE,20840,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9224590000001,-75.2597,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,10TH ST & SUMMIT ST,DARBY,PA,19023,10th St & Summit St - SEPTA
-8378067.0696,4854503.1024,3742,3019412,10th St & Ridge Av,NOT AVAILABLE,20841,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9212360000001,-75.261457,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,10TH ST & RIDGE AVE,DARBY,PA,19023,10th St & Ridge Av - SEPTA
-8378257.7395,4854321.0746,3743,3019413,10th St & Main St,NOT AVAILABLE,30866,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.919981922,-75.2631698169999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,10TH ST & MAIN ST,DARBY,PA,19023,10th St & Main St - SEPTA
-8375783.2389,4855640.1272,3744,3019414,65th St & Belmar St,NOT AVAILABLE,31218,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.929069,-75.240941,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,65TH ST & BELMAR ST,PHILADELPHIA,PA,19142,65th St & Belmar St - SEPTA
-8364106.9577,4861417.9235,3745,3019415,Girard Av & Front St,NOT AVAILABLE,342,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.968858572,-75.136051181,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & FRONT ST,PHILADELPHIA,PA,19123,Girard Av & Front St - SEPTA
-8366689.3653,4861798.1823,3746,3019416,Girard Av & Broad St,NOT AVAILABLE,343,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.971476464,-75.1592493429999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & BROAD ST,PHILADELPHIA,PA,19123,Girard Av & Broad St - SEPTA
-8371705.9399,4862183.924,3747,3019417,Girard Av & 40th St,NOT AVAILABLE,344,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9741320000001,-75.204314,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 40TH ST,PHILADELPHIA,PA,19104,Girard Av & 40th St - SEPTA
-8375394.066,4861604.9255,3748,3019418,Girard Av & 59th St,NOT AVAILABLE,345,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9701460000001,-75.237445,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 59TH ST,PHILADELPHIA,PA,19151,Girard Av & 59th St - SEPTA
-8363957.2128,4861402.2985,3749,3019419,Frankford Av & Girard Av,NOT AVAILABLE,481,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9687510000001,-75.1347059999999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,FRANKFORD AVE & GIRARD AVE,PHILADELPHIA,PA,19125,Frankford Av & Girard Av - SEPTA
-8364497.335,4861507.3154,3750,3019420,Girard Av & 2nd St,NOT AVAILABLE,20993,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.969474,-75.139558,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 2ND ST,PHILADELPHIA,PA,19123,Girard Av & 2nd St - SEPTA
-8364702.5474,4861545.3645,3751,3019421,Girard Av & 3rd St,NOT AVAILABLE,20994,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9697359510001,-75.1414014539999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 3RD ST,PHILADELPHIA,PA,19123,Girard Av & 3rd St - SEPTA
-8364889.8475,4861577.1821,3752,3019422,Girard Av & 4th St,NOT AVAILABLE,20995,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.969955,-75.143084,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 4TH ST,PHILADELPHIA,PA,19123,Girard Av & 4th St - SEPTA
-8365098.5169,4861609.0545,3753,3019423,Girard Av & 5th St,NOT AVAILABLE,20996,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970174426,-75.1449585089999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 5TH ST,PHILADELPHIA,PA,19123,Girard Av & 5th St - SEPTA
-8365443.3848,4861646.7478,3754,3019424,Girard Av & 7th St,NOT AVAILABLE,20998,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9704339250001,-75.1480565099999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 7TH ST,PHILADELPHIA,PA,19123,Girard Av & 7th St - SEPTA
-8365655.503,4861658.96,3755,3019425,Girard Av & 8th St,NOT AVAILABLE,20999,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970518,-75.149962,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 8TH ST,PHILADELPHIA,PA,19123,Girard Av & 8th St - SEPTA
-8366120.5958,4861700.5029,3756,3019426,Girard Av & 11th St,NOT AVAILABLE,21001,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.970804,-75.15414,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 11TH ST,PHILADELPHIA,PA,19122,Girard Av & 11th St - SEPTA
-8366297.7051,4861729.6993,3757,3019427,Girard Av & 12th St,NOT AVAILABLE,21002,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.971005,-75.1557309999999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 12TH ST,PHILADELPHIA,PA,19122,Girard Av & 12th St - SEPTA
-8367075.0491,4861855.6367,3758,3019428,Girard Av & 16th St,NOT AVAILABLE,21005,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9718720000001,-75.1627139999999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 16TH ST,PHILADELPHIA,PA,19130,Girard Av & 16th St - SEPTA
-8367249.2641,4861885.2693,3759,3019429,Girard Av & 17th St,NOT AVAILABLE,21006,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9720760000001,-75.164279,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 17TH ST,PHILADELPHIA,PA,19130,Girard Av & 17th St - SEPTA
-8367487.9331,4861925.1426,3760,3019430,Girard Av & Ridge Av,NOT AVAILABLE,21008,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9723505000001,-75.166423,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & RIDGE AVE,PHILADELPHIA,PA,19130,Girard Av & Ridge Av - SEPTA
-8367774.3582,4861972.1339,3761,3019431,Girard Av & 20th St,NOT AVAILABLE,21009,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.972674,-75.1689959999999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 20TH ST,PHILADELPHIA,PA,19130,Girard Av & 20th St - SEPTA
-8367923.9716,4861997.8448,3762,3019432,Girard Av & Corinthian Av,NOT AVAILABLE,21010,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.972851,-75.17034,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & CORINTHIAN AVE,PHILADELPHIA,PA,19130,Girard Av & Corinthian Av - SEPTA
-8368724.5642,4861942.4859,3763,3019433,Poplar St & 25th St,NOT AVAILABLE,21014,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9724698960001,-75.177531846,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,POPLAR ST & 25TH ST,PHILADELPHIA,PA,19130,Poplar St & 25th St - SEPTA
-8368871.1982,4862161.1563,3764,3019434,Girard Av & 26th St,NOT AVAILABLE,21016,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.973975265,-75.1788490819999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 26TH ST,PHILADELPHIA,PA,19130,Girard Av & 26th St - SEPTA
-8369044.4022,4862188.7176,3765,3019435,Girard Av & 27th St,NOT AVAILABLE,21017,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974165,-75.180405,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 27TH ST,PHILADELPHIA,PA,19130,Girard Av & 27th St - SEPTA
-8369206.9287,4862213.5575,3766,3019436,Girard Av & 28th St,NOT AVAILABLE,21018,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9743360000001,-75.181865,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 28TH ST,PHILADELPHIA,PA,19130,Girard Av & 28th St - SEPTA
-8369385.4852,4862242.3196,3767,3019437,Girard Av & 29th St,NOT AVAILABLE,21019,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9745340000001,-75.1834689999999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 29TH ST,PHILADELPHIA,PA,19130,Girard Av & 29th St - SEPTA
-8369741.0396,4862306.5261,3768,3019438,Girard Av & 31st St,NOT AVAILABLE,21021,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974976,-75.186663,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 31ST ST,PHILADELPHIA,PA,19130,Girard Av & 31st St - SEPTA
-8369881.3999,4862329.8702,3769,3019439,Girard Av & 33rd St,NOT AVAILABLE,21022,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9751367010001,-75.1879238779999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 33RD ST,PHILADELPHIA,PA,19130,Girard Av & 33rd St - SEPTA
-8371420.1828,4862230.6985,3770,3019440,Girard Av & 39th St,NOT AVAILABLE,21025,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.974454,-75.201747,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 39TH ST,PHILADELPHIA,PA,19104,Girard Av & 39th St - SEPTA
-8371936.6258,4862146.9666,3771,3019441,Girard Av & 41st St,NOT AVAILABLE,21026,SEPTA,SOUTHEASTERN PENNSYLVANIA TRANSPORTATION AUTHORITY,3019,39.9738775810001,-75.2063862859999,"PHILADELPHIA, PA-NJ-DE-MD",5,OPEN,http://www3.septa.org/developer/,2015/12/04 00:00:00,GROUND,GIRARD AVE & 41ST ST,PHILADELPHIA,PA,19104,Girard Av & 41st St - SEPTA
